 152 
126, 422076.399328688, 1165559.11267887, -98
127, 421890.42113443, 1165821.45169126, -126.5
128, 421886.111834097, 1165808.06222596, -126.5
129, 421778.025474365, 1165858.99454138, -126.5
130, 421775.607853982, 1165851.75667756, -126.5
131, 422349.90743893, 1165699.16220508, -91
132, 422349.789805649, 1165675.05368366, -91
133, 422267.533535386, 1165510.83925813, -91
134, 422292.197454258, 1165502.6009168, -91
135, 422280.153371199, 1165466.57635782, -91
136, 422160.578907285, 1165506.51710086, -91
137, 422244.42145843, 1165735.21307627, -91
138, 422167.283467841, 1165504.2776166, -91
139, 421670.624669503, 1165500.8205781, -131
140, 421683.374485114, 1165575.63316881, -131
141, 421777.946474945, 1165776.68093359, -131
142, 421761.348674389, 1165809.06759315, -131
143, 421753.282556072, 1165784.91927492, -131
144, 421772.356486865, 1165467.99014204, -131
145, 421817.576651848, 1165721.73486949, -131
146, 421873.751962793, 1165771.54758068, -131
147, 421853.169050504, 1165709.84615342, -131
148, 421948.987550165, 1165801.88910157, -126.5
149, 421958.91237822, 1165748.49344346, -131
150, 421951.601452741, 1165787.99056448, -126.5
151, 421869.576361607, 1165435.51636873, -131
152, 421964.166333608, 1165718.69951231, -131
 150 
1, 1, 2, 0, 
2, 3, 4, 0, 
3, 5, 6, 0, 
4, 7, 8, 0, 
5, 9, 10, 0, 
6, 11, 12, 0, 
7, 13, 14, 0, 
8, 15, 16, 0, 
9, 42, 41, Cavern-B2_C3, 3
10, 23, 42, Shaft, 8
11, 33, 50, Cavern-B2_C4, 3
12, 67, 50, Shaft, 8
13, 81, 67, Shaft, 8
14, 60, 67, Cavern-B1_C4, 2
15, 94, 23, Shaft, 8
16, 59, 23, Cavern-B1_C3, 2
17, 99, 94, Cavern-TH_C3, 1
18, 141, 94, Shaft, 8
19, 133, 81, Shaft, 8
20, 86, 81, Cavern-TH_C4, 1
21, 127, 129, WaterCurtain_C3, 5
22, 148, 127, WaterCurtain_C3, 6
23, 100, 148, WaterCurtain_C3, 6
24, 17, 60, Cavern-B1_C4, 2
25, 18, 69, Cavern-B1_C4, 2
26, 19, 65, Cavern-B1_C3, 2
27, 20, 63, Cavern-B1_C3, 2
28, 61, 21, Cavern-B1_C3, 2
29, 59, 22, Cavern-B1_C3, 2
30, 23, 24, Cavern-B1_C3, 2
31, 42, 25, Shaft, 8
32, 26, 141, Shaft, 8
33, 126, 27, Shaft, 9
34, 28, 126, Shaft, 9
35, 50, 29, Shaft, 8
36, 30, 133, Shaft, 8
37, 74, 78, Cavern-Access, 5
38, 31, 33, Cavern-B2_C4, 3
39, 32, 52, Cavern-B2_C4, 3
40, 55, 33, Cavern-Access, 5
41, 55, 52, Cavern-Access, 5
42, 34, 41, Cavern-B2_C3, 3
43, 38, 48, Cavern-B2_C3, 3
44, 40, 46, Cavern-B2_C3, 3
45, 39, 44, Cavern-B2_C3, 3
46, 38, 35, Cavern-B2_C3, 3
47, 40, 36, Cavern-B2_C3, 3
48, 39, 37, Cavern-B2_C3, 3
49, 40, 38, Cavern-Access, 5
50, 39, 40, Cavern-Access, 5
51, 46, 48, Cavern-Access, 5
52, 44, 46, Cavern-Access, 5
53, 54, 44, Cavern-Access, 5
54, 54, 41, Cavern-Access, 5
55, 42, 43, Cavern-B2_C3, 3
56, 44, 45, Cavern-B2_C3, 3
57, 46, 47, Cavern-B2_C3, 3
58, 48, 49, Cavern-B2_C3, 3
59, 50, 51, Cavern-B2_C4, 3
60, 52, 53, Cavern-B2_C4, 3
61, 71, 54, Cavern-Access, 5
62, 56, 55, Cavern-Access, 5
63, 73, 56, Cavern-Access, 5
64, 57, 65, Cavern-Access, 5
65, 63, 57, Cavern-Access, 5
66, 58, 63, Cavern-Access, 5
67, 61, 58, Cavern-Access, 5
68, 74, 61, Cavern-Access, 5
69, 74, 59, Cavern-Access, 5
70, 72, 60, Cavern-Access, 5
71, 72, 69, Cavern-Access, 5
72, 61, 62, Cavern-B1_C3, 2
73, 63, 64, Cavern-B1_C3, 2
74, 65, 66, Cavern-B1_C3, 2
75, 67, 68, Cavern-B1_C4, 2
76, 69, 70, Cavern-B1_C4, 2
77, 75, 71, Cavern-Access, 5
78, 76, 72, Cavern-Access, 5
79, 72, 73, Cavern-Access, 5
80, 74, 75, Cavern-Access, 5
81, 77, 76, Cavern-Access, 5
82, 103, 77, Cavern-Access, 5
83, 79, 78, Cavern-Access, 5
84, 105, 79, Cavern-Access, 5
85, 85, 80, Cavern-TH_C4, 1
86, 81, 82, Cavern-TH_C4, 1
87, 85, 83, Cavern-TH_C4, 1
88, 86, 84, Cavern-TH_C4, 1
89, 103, 85, Cavern-Access, 5
90, 103, 86, Cavern-Access, 5
91, 96, 87, Cavern-TH_C3, 1
92, 97, 88, Cavern-TH_C3, 1
93, 98, 89, Cavern-TH_C3, 1
94, 96, 90, Cavern-TH_C3, 1
95, 97, 91, Cavern-TH_C3, 1
96, 98, 92, Cavern-TH_C3, 1
97, 99, 93, Cavern-TH_C3, 1
98, 94, 95, Cavern-TH_C3, 1
99, 97, 96, Cavern-Access, 5
100, 98, 97, Cavern-Access, 5
101, 105, 98, Cavern-Access, 5
102, 105, 99, Cavern-Access, 5
103, 110, 100, AccessTunnel, 4
104, 101, 102, AccessTunnel, 4
105, 101, 111, AccessTunnel, 4
106, 122, 101, AccessTunnel, 4
107, 119, 102, AccessTunnel, 4
108, 106, 136, AccessTunnel, 4
109, 112, 103, AccessTunnel, 4
110, 104, 125, AccessTunnel, 4
111, 114, 104, AccessTunnel, 4
112, 108, 104, AccessTunnel, 4
113, 125, 120, AccessTunnel, 4
114, 116, 105, AccessTunnel, 4
115, 107, 106, AccessTunnel, 4
116, 109, 107, AccessTunnel, 4
117, 108, 109, AccessTunnel, 4
118, 110, 111, AccessTunnel, 4
119, 112, 113, AccessTunnel, 4
120, 115, 113, AccessTunnel, 4
121, 114, 115, AccessTunnel, 4
122, 116, 117, AccessTunnel, 4
123, 118, 119, AccessTunnel, 4
124, 120, 121, AccessTunnel, 4
125, 123, 121, AccessTunnel, 4
126, 122, 123, AccessTunnel, 4
127, 125, 124, AccessTunnel, 4
128, 125, 126, AccessTunnel, 4
129, 128, 146, WaterCurtain_C3, 6
130, 127, 128, WaterCurtain_C3, 6
131, 130, 142, WaterCurtain_C3, 6
132, 129, 130, WaterCurtain_C3, 6
133, 132, 131, WaterCurtain_C4, 6
134, 134, 132, WaterCurtain_C4, 6
135, 134, 133, WaterCurtain_C4, 6
136, 135, 134, WaterCurtain_C4, 6
137, 138, 135, WaterCurtain_C4, 6
138, 138, 136, WaterCurtain_C4, 6
139, 137, 138, WaterCurtain_C4, 6
140, 140, 139, WaterCurtain_C3, 6
141, 143, 140, WaterCurtain_C3, 6
142, 143, 141, WaterCurtain_C3, 6
143, 142, 143, WaterCurtain_C3, 6
144, 147, 144, WaterCurtain_C3, 6
145, 147, 145, WaterCurtain_C3, 6
146, 146, 147, WaterCurtain_C3, 6
147, 150, 148, WaterCurtain_C3, 6
148, 152, 149, WaterCurtain_C3, 6
149, 149, 150, WaterCurtain_C3, 6
150, 151, 152, WaterCurtain_C3, 6
 3 
1, 32, 26
2, 34, 28
3, 36, 30
