 441 
125, 432444.428799208, 2788021.95922036, -69
126, 432903.600360118, 2788094.68485254, -69
127, 432417.766091219, 2788017.73626405, -69
128, 432444.428793775, 2788021.95922127, -69
129, 433677.746364738, 2788278.14548215, -69
130, 433704.409067297, 2788282.36843935, -69
131, 433309.346440948, 2788219.7966667, -69
132, 433677.746364741, 2788278.14548213, -69
133, 433309.346446618, 2788219.79666726, -69
134, 432435.027274034, 2788081.31811417, -69
135, 432894.198834944, 2788154.04374635, -69
136, 432408.364566318, 2788077.09515613, -69
137, 432435.027268874, 2788081.31811335, -69
138, 433668.361401598, 2788337.39980739, -69
139, 433695.024104158, 2788341.62276459, -69
140, 433299.961477809, 2788279.05099193, -69
141, 433668.361401602, 2788337.39980736, -69
142, 433299.961483479, 2788279.05099249, -69
143, 432425.642310895, 2788140.5724394, -69
144, 432884.813871805, 2788213.29807158, -69
145, 433290.559937647, 2788338.40994401, -69
146, 433685.622569617, 2788400.98171753, -69
147, 432416.240776582, 2788199.93139091, -69
148, 432875.412337492, 2788272.65702309, -69
149, 433713.807757839, 2788223.02744271, -77
150, 433704.409067343, 2788282.36843906, -77
151, 433477.773652038, 2788307.21367302, -77
152, 433695.024104204, 2788341.62276429, -77
153, 433468.372117452, 2788366.57262626, -77
154, 433685.622569617, 2788400.98171753, -77
155, 433908.732014509, 2787868.82707396, -77
156, 433940.619155152, 2787934.61825826, -77
157, 433931.220382473, 2787993.95977349, -77
158, 433620.13936542, 2787944.68938071, -77
159, 433921.821609794, 2788053.30128873, -77
160, 434000.098737736, 2787558.96609252, -77
161, 433747.679902319, 2787579.81701113, -77
162, 433990.699965057, 2787618.30760775, -77
163, 434033.713369104, 2787503.49574339, -77
164, 433766.471923861, 2787461.16885666, -77
165, 433981.309478102, 2787677.59680899, -77
166, 433713.807716719, 2788223.02770233, -85
167, 432398.979603179, 2788136.34948136, -85
168, 433908.732014509, 2787868.82707396, -85
169, 432614.85979391, 2787724.63860382, -85
170, 432605.461021231, 2787783.98011906, -85
171, 432674.356814494, 2787348.98919999, -85
172, 432664.958041815, 2787408.33071523, -85
173, 434033.713369104, 2787503.49574339, -85
174, 432683.750063357, 2787289.68256075, -85
175, 434009.491986599, 2787499.65945328, -85
176, 434000.090452012, 2787559.01840652, -85
177, 434000.098737736, 2787558.96609252, -85
178, 433990.697203149, 2787618.32504575, -85
179, 433990.699965057, 2787618.30760775, -85
180, 433981.29843047, 2787677.66656099, -85
181, 433931.217620565, 2787993.97721149, -85
182, 433931.220382473, 2787993.95977349, -85
183, 433921.818847886, 2788053.31872673, -85
184, 433921.821609794, 2788053.30128873, -85
185, 433914.283018243, 2788100.8980623, -85
186, 433704.406223252, 2788282.38639595, -85
187, 433704.409067343, 2788282.36843906, -85
188, 433695.007532757, 2788341.7273923, -85
189, 432664.958047158, 2787408.33071489, -85
190, 432655.556516915, 2787467.68960731, -85
191, 432674.3485438, 2787349.04145249, -85
192, 432664.947013557, 2787408.40034491, -85
193, 432683.7500687, 2787289.68256042, -85
194, 432674.348538457, 2787349.04145283, -85
195, 432624.244762392, 2787665.38427825, -85
196, 432614.843232149, 2787724.74317067, -85
197, 432614.859799252, 2787724.63860348, -85
198, 432605.45826901, 2787783.9974959, -85
199, 432605.461026574, 2787783.98011872, -85
200, 432596.059496331, 2787843.33901114, -85
201, 432624.244757049, 2787665.38427859, -85
202, 432655.56755486, 2787467.61991646, -85
203, 432398.979598835, 2788136.34954218, -85
204, 432389.578068592, 2788195.7084346, -85
205, 432408.364571661, 2788077.09515579, -85
206, 432398.963041418, 2788136.45404821, -85
207, 432417.766096561, 2788017.73626371, -85
208, 432408.364566318, 2788077.09515613, -85
209, 433585.727092271, 2787432.41279172, -69
210, 433576.326284266, 2787491.7671575, -69
211, 433566.925476261, 2787551.12152328, -69
212, 433116.240394101, 2787358.0534038, -69
213, 433106.839586096, 2787417.40776958, -69
214, 433097.438778091, 2787476.76213536, -69
215, 433766.477840612, 2787461.13149976, -77
216, 433757.078674998, 2787520.47549589, -77
217, 433757.087746593, 2787520.4182201, -77
218, 433747.688580978, 2787579.76221623, -77
219, 432965.107959578, 2787334.20443652, -77
220, 432955.708793963, 2787393.54843266, -77
221, 432946.309628349, 2787452.89242879, -77
222, 432946.318307008, 2787452.83763389, -77
223, 432936.919141394, 2787512.18163003, -77
224, 432921.269036731, 2787610.99250205, -77
225, 433088.037970086, 2787536.11650114, -69
226, 433072.387865424, 2787634.92737315, -69
227, 433545.669310913, 2787685.32766945, -69
228, 433557.524668256, 2787610.47588906, -69
229, 433738.289415364, 2787639.10621237, -77
230, 433726.43405802, 2787713.95799275, -77
231, 433638.937303713, 2787826.00386934, -77
232, 433629.538138099, 2787885.34786548, -77
233, 433629.53892397, 2787885.34290368, -77
234, 433620.139758356, 2787944.68689982, -77
235, 433658.390541706, 2787703.1809585, -77
236, 433638.923101238, 2787826.09354024, -77
237, 433462.829659647, 2787672.20715765, -69
238, 433443.362219179, 2787795.11973939, -69
239, 433018.342136354, 2787727.70062132, -69
240, 433008.94132835, 2787787.0549871, -69
241, 433008.945399002, 2787787.02928601, -69
242, 432999.544590997, 2787846.38365179, -69
243, 433018.326291489, 2787727.80066186, -69
244, 433033.998984637, 2787628.84717176, -69
245, 432850.433803937, 2787701.06610064, -77
246, 432841.034638322, 2787760.41009677, -77
247, 432841.03226935, 2787760.42505387, -77
248, 432831.633103735, 2787819.76905001, -77
249, 432831.630734763, 2787819.78400711, -77
250, 432822.231569149, 2787879.12800325, -77
251, 432866.084401822, 2787602.25211453, -77
252, 432850.411708673, 2787701.20560464, -77
253, 432726.783214383, 2788188.26847286, -77
254, 432717.384048768, 2788247.61246899, -77
255, 432726.770654298, 2788188.34777411, -77
256, 432736.169819912, 2788129.00377798, -77
257, 433468.360283949, 2788366.64734005, -77
258, 433477.759449563, 2788307.30334392, -77
259, 433487.158615178, 2788247.95934778, -77
260, 433309.111789346, 2788221.27819861, -69
261, 433309.346441043, 2788219.7966661, -69
262, 433299.961477904, 2788279.05099133, -69
263, 433290.559943317, 2788338.40994457, -69
264, 432919.227201409, 2787996.02089603, -69
265, 432903.599648798, 2788094.68938, -69
266, 432894.198840793, 2788154.04374578, -69
267, 433545.124924188, 2787710.25063344, -37
268, 433537.907904714, 2787755.81710108, -41
269, 433914.283021189, 2788100.89806396, -85
270, 433893.081370908, 2788132.62646199, -83.9
271, 433866.006937003, 2788152.30825357, -82.9
272, 433725.962676368, 2788146.28430743, -78.8
273, 433829.826613725, 2788162.73473902, -81.8
274, 433677.746364787, 2788278.14548184, -69
275, 433668.361401648, 2788337.39980707, -69
276, 433249.495863984, 2788018.94361738, -52.6
277, 433221.007274477, 2788004.25977787, -55
278, 433189.474537277, 2788010.50210302, -57.5
279, 433165.818598548, 2788032.12229167, -60
280, 433159.756658349, 2788070.42873567, -63
281, 433300.191626847, 2787700.00617885, -52.6
282, 433237.708608946, 2787688.43607634, -57.5
283, 433268.781174133, 2787705.77938137, -55
284, 433468.781257592, 2788035.72721567, -41
285, 433461.576724698, 2788081.21484615, -37
286, 433070.639887334, 2788020.00230955, -64.9
287, 433244.827267862, 2788071.67716412, -64.6
288, 433114.4294244, 2788063.24960709, -63
289, 433189.039639917, 2788075.06670431, -63
290, 433973.366283178, 2787554.73208766, -69
291, 433963.9675105, 2787614.0736029, -69
292, 433523.012002067, 2787659.24371564, -41
293, 432761.045497343, 2787971.94493192, -77
294, 432745.568985527, 2788069.65978184, -77
295, 432884.813877654, 2788213.29807102, -69
296, 432875.412343067, 2788272.65702425, -69
297, 433330.653266148, 2788085.27066682, -69
298, 433318.511343829, 2788161.93174725, -69
299, 433508.600734939, 2788112.57913166, -77
300, 433496.557780792, 2788188.61535165, -77
301, 433713.807757839, 2788223.02744271, -85
302, 433725.962676368, 2788146.28430743, -85
303, 433268.860180912, 2788050.69154422, -49.7
304, 433515.672141574, 2787705.58577095, -37
305, 433328.264552728, 2787675.90332487, -49.7
306, 433129.786490314, 2787644.01842223, -65.4
307, 433224.808814208, 2787659.05142242, -60
308, 433230.459950587, 2787623.37155155, -63
309, 433185.165813638, 2787616.19766502, -63
310, 433311.072443489, 2787648.1711759, -64.7
311, 433259.756858484, 2787628.01172591, -63
312, 433981.309478102, 2787677.59680899, -85
313, 433941.903712053, 2787748.08503331, -83.8
314, 433973.817676822, 2787724.89818067, -85
315, 433714.649916823, 2788405.57919767, -85
316, 433789.705502759, 2788338.4931248, -85
317, 433787.458406264, 2788352.68073369, -85
318, 433714.649916823, 2788405.57919767, -85
319, 432429.154121614, 2787945.83506989, -85
320, 432417.766091219, 2788017.73626405, -85
321, 433789.705502759, 2788338.4931248, -77
322, 433732.609973322, 2788226.00568722, -77
323, 433753.509824193, 2788243.08744784, -77
324, 433695.024104204, 2788341.62276429, -85
325, 433685.622569617, 2788400.98171753, -85
326, 432444.463679462, 2788021.96468393, -69
327, 432435.062144875, 2788081.32363717, -69
328, 432398.979603179, 2788136.34948136, -69
329, 432425.642305735, 2788140.57243858, -69
330, 432389.578068592, 2788195.7084346, -69
331, 432416.240771148, 2788199.93139182, -69
332, 433610.740592741, 2788004.03089595, -77
333, 433591.51195455, 2788125.43573945, -77
334, 433415.179710682, 2787973.0570951, -69
335, 433395.850713949, 2788095.09557749, -69
336, 432974.458858842, 2788004.76873118, -69
337, 432990.143782992, 2787905.73801757, -69
338, 432822.229200176, 2787879.14296035, -77
339, 432806.415369681, 2787978.98755659, -77
340, 432458.405513166, 2787924.58268992, -83.9
341, 432580.138024875, 2787943.86322566, -80
342, 433972.77915724, 2787849.95929985, -69
343, 433908.732014509, 2787868.82707396, -69
344, 433953.110081739, 2787855.7536516, -85
345, 433940.619155152, 2787934.61825826, -85
346, 432641.592756065, 2787728.87268907, -69
347, 432650.977719204, 2787669.61836384, -69
348, 432596.062248552, 2787843.3216343, -69
349, 432622.795210707, 2787847.55571955, -69
350, 432632.193983386, 2787788.21420431, -69
351, 432691.69100397, 2787412.56480048, -69
352, 432710.500463512, 2787293.91940791, -69
353, 432701.107214649, 2787353.22604715, -69
354, 432580.138024875, 2787943.86322566, -85
355, 432596.062248552, 2787843.3216343, -85
356, 432682.300517015, 2787471.85400171, -69
357, 432655.56755486, 2787467.61991646, -69
358, 433431.94956208, 2788076.52236458, -37
359, 433424.587792562, 2788123.00274802, -41
360, 432615.503587144, 2787515.50850326, -41
361, 432702.511831386, 2787254.63306433, -41
362, 432657.940302457, 2787247.57362767, -41
363, 432880.449187097, 2787282.81557283, -41
364, 432801.350417447, 2787270.28755847, -41
365, 433063.33893491, 2787311.78246318, -41
366, 432984.240165261, 2787299.25444882, -41
367, 433246.228682724, 2787340.74935353, -41
368, 433167.129913074, 2787328.22133917, -41
369, 433631.782870763, 2787401.81513781, -41
370, 433350.019660888, 2787357.18822951, -41
371, 433794.932802165, 2787427.65554839, -41
372, 433715.834032516, 2787415.12753403, -41
373, 433898.688904329, 2787444.08890056, -41
374, 433977.787673978, 2787456.61691492, -41
375, 434022.324326907, 2787463.67082777, -41
376, 434024.284760519, 2787738.63752094, -41
377, 434066.721475833, 2787470.70264535, -41
378, 433895.731821839, 2787718.2767357, -41
379, 433938.237650423, 2787450.35280658, -41
380, 433712.835346745, 2787689.30877985, -41
381, 433755.48606755, 2787421.4077994, -41
382, 433529.952326212, 2787660.342955, -41
383, 433572.389041525, 2787392.40807941, -41
384, 433347.062578398, 2787631.37606465, -41
385, 433389.499293711, 2787363.44118906, -41
386, 433164.260020586, 2787602.42298384, -41
387, 433206.678638635, 2787334.48524193, -41
388, 432981.371221671, 2787573.45624378, -41
389, 433023.788911356, 2787305.51835483, -41
390, 432798.480524959, 2787544.48920314, -41
391, 432840.90276896, 2787276.55203553, -41
392, 433962.799807893, 2788113.97206727, -41
393, 434007.73994851, 2787830.23118638, -41
394, 433871.374785667, 2787808.63306638, -41
395, 433826.43464505, 2788092.37394727, -41
396, 433688.415285852, 2787779.6551284, -41
397, 433643.475145235, 2788063.39600929, -41
398, 433460.655149423, 2788034.44016658, -41
399, 433505.59529004, 2787750.69928569, -41
400, 433332.575450432, 2787723.29563522, -41
401, 433287.635309815, 2788007.03651612, -41
402, 433149.685702618, 2787694.32874488, -41
403, 433104.745562001, 2787978.06962577, -41
404, 432966.928798271, 2787665.42600277, -41
405, 432921.873252188, 2787949.10549733, -41
406, 432783.906206991, 2787636.39496418, -41
407, 432738.966066374, 2787920.13584507, -41
408, 432556.093756561, 2787891.17171663, -41
409, 432601.033897178, 2787607.43083574, -41
410, 433491.881035966, 2788133.66095071, -41
411, 433449.452606376, 2788401.5435123, -41
412, 433308.991288152, 2788104.69406036, -41
413, 433266.562858562, 2788372.57662195, -41
414, 433126.101540338, 2788075.72717002, -41
415, 433083.673110749, 2788343.6097316, -41
416, 432943.211792525, 2788046.76027967, -41
417, 432900.783362935, 2788314.64284125, -41
418, 432760.322044711, 2788017.79338932, -41
419, 432717.893615122, 2788285.6759509, -41
420, 432577.432296898, 2787988.82649897, -41
421, 432535.003867308, 2788256.70906056, -41
422, 432394.542549084, 2787959.85960862, -41
423, 432396.615896422, 2788234.79055924, -41
424, 432352.114119495, 2788227.74217021, -41
425, 432495.454482483, 2788250.44505338, -41
426, 432574.553252133, 2788262.97306774, -41
427, 432678.344230297, 2788279.41194372, -41
428, 432757.442999946, 2788291.93995809, -41
429, 432861.233978111, 2788308.37883407, -41
430, 433123.222495574, 2788349.87373878, -41
431, 433227.013473738, 2788366.31261477, -41
432, 433306.112243387, 2788378.84062913, -41
433, 433409.903221551, 2788395.27950512, -41
434, 433489.001991201, 2788407.80751948, -41
435, 433674.770783779, 2788162.62784106, -41
436, 433632.34235419, 2788430.51040265, -41
437, 433592.792969365, 2788424.24639547, -41
438, 433671.891739014, 2788436.77440983, -41
439, 433849.743679428, 2788190.34082521, -41
440, 433762.778596909, 2788451.16947395, -41
441, 433807.315249838, 2788458.2233868, -41
 356 
1, 1, 2, Cavern-69, 7
2, 3, 4, Shaft, 8
3, 5, 6, Shaft, 8
4, 7, 8, Shaft, 8
5, 76, 9, Cavern-69, 1
6, 334, 10, Cavern-69, 5
7, 10, 11, Cavern-69, 5
8, 11, 238, Cavern-69, 5
9, 12, 313, AccessTunnel, 4
10, 13, 12, AccessTunnel, 4
11, 14, 13, AccessTunnel, 4
12, 15, 14, AccessTunnel, 4
13, 310, 15, AccessTunnel, 4
14, 16, 272, AccessTunnel, 4
15, 17, 16, AccessTunnel, 4
16, 335, 17, AccessTunnel, 4
17, 18, 335, AccessTunnel, 4
18, 287, 18, AccessTunnel, 4
19, 20, 19, AccessTunnel, 4
20, 21, 20, AccessTunnel, 4
21, 22, 21, AccessTunnel, 4
22, 23, 22, AccessTunnel, 4
23, 306, 23, AccessTunnel, 4
24, 24, 341, AccessTunnel, 4
25, 25, 24, AccessTunnel, 4
26, 26, 25, AccessTunnel, 4
27, 27, 26, AccessTunnel, 4
28, 286, 27, AccessTunnel, 4
29, 435, 439, WaterCurtain, 6
30, 410, 435, WaterCurtain, 6
31, 28, 410, WaterCurtain, 6
32, 412, 28, WaterCurtain, 6
33, 414, 412, WaterCurtain, 6
34, 416, 414, WaterCurtain, 6
35, 418, 416, WaterCurtain, 6
36, 420, 418, WaterCurtain, 6
37, 422, 420, WaterCurtain, 6
38, 395, 392, WaterCurtain, 6
39, 397, 395, WaterCurtain, 6
40, 284, 397, WaterCurtain, 6
41, 398, 284, WaterCurtain, 6
42, 401, 398, WaterCurtain, 6
43, 403, 401, WaterCurtain, 6
44, 405, 403, WaterCurtain, 6
45, 407, 405, WaterCurtain, 6
46, 408, 407, WaterCurtain, 6
47, 394, 393, WaterCurtain, 6
48, 396, 394, WaterCurtain, 6
49, 268, 396, WaterCurtain, 6
50, 399, 268, WaterCurtain, 6
51, 400, 399, WaterCurtain, 6
52, 402, 400, WaterCurtain, 6
53, 404, 402, WaterCurtain, 6
54, 406, 404, WaterCurtain, 6
55, 409, 406, WaterCurtain, 6
56, 378, 376, WaterCurtain, 6
57, 380, 378, WaterCurtain, 6
58, 382, 380, WaterCurtain, 6
59, 29, 382, WaterCurtain, 6
60, 384, 29, WaterCurtain, 6
61, 386, 384, WaterCurtain, 6
62, 388, 386, WaterCurtain, 6
63, 390, 388, WaterCurtain, 6
64, 360, 390, WaterCurtain, 6
65, 358, 285, AccessTunnel, 4
66, 304, 267, AccessTunnel, 4
67, 30, 285, AccessTunnel, 4
68, 31, 30, AccessTunnel, 4
69, 32, 31, AccessTunnel, 4
70, 33, 32, AccessTunnel, 4
71, 34, 33, AccessTunnel, 4
72, 35, 34, AccessTunnel, 4
73, 36, 35, AccessTunnel, 4
74, 37, 36, AccessTunnel, 4
75, 38, 37, AccessTunnel, 4
76, 40, 38, AccessTunnel, 4
77, 39, 40, AccessTunnel, 4
78, 41, 267, AccessTunnel, 4
79, 42, 41, AccessTunnel, 4
80, 43, 42, AccessTunnel, 4
81, 44, 43, AccessTunnel, 4
82, 45, 44, AccessTunnel, 4
83, 46, 45, AccessTunnel, 4
84, 47, 46, AccessTunnel, 4
85, 48, 47, AccessTunnel, 4
86, 49, 48, AccessTunnel, 4
87, 51, 49, AccessTunnel, 4
88, 50, 51, AccessTunnel, 4
89, 173, 175, Cavern-85, 3
90, 52, 155, Cavern-77, 2
91, 97, 168, Cavern-85, 3
92, 301, 53, Cavern-85, 3
93, 53, 54, Cavern-85, 3
94, 54, 316, Cavern-85, 3
95, 55, 294, Cavern-77, 2
96, 56, 67, Cavern-77, 2
97, 57, 253, Cavern-77, 2
98, 58, 68, Cavern-77, 2
99, 252, 59, Cavern-77, 2
100, 69, 60, Cavern-77, 2
101, 70, 61, Cavern-77, 2
102, 338, 62, Cavern-77, 2
103, 63, 71, Cavern-77, 2
104, 64, 221, Cavern-77, 2
105, 72, 65, Cavern-77, 2
106, 223, 66, Cavern-77, 2
107, 294, 300, Cavern-77, 2
108, 67, 259, Cavern-77, 2
109, 253, 151, Cavern-77, 2
110, 68, 153, Cavern-77, 2
111, 236, 252, Cavern-77, 2
112, 232, 69, Cavern-77, 2
113, 158, 70, Cavern-77, 2
114, 332, 338, Cavern-77, 2
115, 71, 216, Cavern-77, 2
116, 221, 161, Cavern-77, 2
117, 164, 72, Cavern-77, 2
118, 229, 223, Cavern-77, 2
119, 163, 73, Cavern-77, 2
120, 74, 290, Cavern-69, 1
121, 75, 291, Cavern-69, 1
122, 76, 77, Cavern-69, 1
123, 78, 79, Cavern-69, 1
124, 79, 80, Cavern-69, 1
125, 81, 82, Cavern-69, 1
126, 290, 83, Cavern-69, 1
127, 84, 85, Cavern-69, 1
128, 85, 86, Cavern-69, 1
129, 87, 88, Cavern-69, 1
130, 291, 89, Cavern-69, 1
131, 90, 91, Cavern-69, 1
132, 91, 92, Cavern-69, 1
133, 351, 93, Cavern-69, 1
134, 94, 95, Cavern-69, 1
135, 228, 225, Cavern-69, 1
136, 225, 96, Cavern-69, 1
137, 168, 97, Cavern-85, 3
138, 98, 343, Cavern-69, 1
139, 99, 100, Cavern-69, 1
140, 102, 101, Cavern-69, 1
141, 102, 103, Cavern-69, 1
142, 104, 105, Cavern-69, 1
143, 106, 107, Cavern-69, 1
144, 109, 108, Cavern-69, 1
145, 109, 110, Cavern-69, 1
146, 111, 112, Cavern-69, 1
147, 113, 114, Cavern-69, 1
148, 116, 115, Cavern-69, 1
149, 116, 117, Cavern-69, 1
150, 118, 119, Cavern-69, 1
151, 120, 121, Cavern-69, 1
152, 349, 337, Cavern-69, 1
153, 149, 322, Cavern-77, 2
154, 122, 123, Cavern-69, 1
155, 126, 124, Cavern-69, 1
156, 125, 126, Cavern-69, 1
157, 127, 128, Cavern-69, 1
158, 129, 130, Cavern-69, 1
159, 131, 132, Cavern-69, 1
160, 266, 133, Cavern-69, 1
161, 134, 135, Cavern-69, 1
162, 136, 137, Cavern-69, 1
163, 138, 139, Cavern-69, 1
164, 140, 141, Cavern-69, 1
165, 295, 142, Cavern-69, 1
166, 143, 144, Cavern-69, 1
167, 145, 146, Cavern-69, 1
168, 148, 263, Cavern-69, 1
169, 147, 148, Cavern-69, 1
170, 300, 149, Cavern-77, 2
171, 259, 150, Cavern-77, 2
172, 151, 152, Cavern-77, 2
173, 153, 154, Cavern-77, 2
174, 155, 236, Cavern-77, 2
175, 156, 232, Cavern-77, 2
176, 157, 158, Cavern-77, 2
177, 159, 332, Cavern-77, 2
178, 216, 160, Cavern-77, 2
179, 161, 162, Cavern-77, 2
180, 163, 164, Cavern-77, 2
181, 165, 229, Cavern-77, 2
182, 320, 166, Cavern-85, 3
183, 208, 187, Cavern-85, 3
184, 167, 324, Cavern-85, 3
185, 204, 325, Cavern-85, 3
186, 168, 201, Cavern-85, 3
187, 345, 169, Cavern-85, 3
188, 182, 170, Cavern-85, 3
189, 184, 355, Cavern-85, 3
190, 171, 177, Cavern-85, 3
191, 172, 179, Cavern-85, 3
192, 173, 174, Cavern-85, 3
193, 312, 202, Cavern-85, 3
194, 175, 176, Cavern-85, 5
195, 177, 178, Cavern-85, 5
196, 179, 180, Cavern-85, 5
197, 345, 181, Cavern-85, 5
198, 182, 183, Cavern-85, 5
199, 184, 185, Cavern-85, 5
200, 301, 186, Cavern-85, 5
201, 187, 188, Cavern-85, 5
202, 189, 190, Cavern-85, 5
203, 191, 192, Cavern-85, 5
204, 193, 194, Cavern-85, 5
205, 195, 196, Cavern-85, 5
206, 197, 198, Cavern-85, 5
207, 199, 200, Cavern-85, 5
208, 201, 202, Cavern-85, 5
209, 203, 204, Cavern-85, 5
210, 205, 206, Cavern-85, 5
211, 207, 208, Cavern-85, 5
212, 209, 210, Cavern-69, 5
213, 210, 211, Cavern-69, 5
214, 211, 228, Cavern-69, 5
215, 212, 213, Cavern-69, 5
216, 213, 214, Cavern-69, 5
217, 214, 225, Cavern-69, 5
218, 215, 216, Cavern-77, 5
219, 217, 218, Cavern-77, 5
220, 218, 229, Cavern-77, 5
221, 219, 220, Cavern-77, 5
222, 220, 221, Cavern-77, 5
223, 222, 223, Cavern-77, 5
224, 223, 224, Cavern-77, 5
225, 225, 226, Cavern-69, 5
226, 227, 228, Cavern-69, 5
227, 229, 230, Cavern-77, 5
228, 231, 232, Cavern-77, 5
229, 233, 234, Cavern-77, 5
