 160 
114, 421851.258319426, 1165462.73122614, -165
115, 421912.40560406, 1165645.79055885, -165
116, 421848.855372887, 1165667.01564242, -165
117, 421880.630488474, 1165656.40310063, -165
118, 422262.745673675, 1165707.96831171, -118
119, 422201.916751837, 1165525.85888782, -118
120, 422200.649482632, 1165522.06494149, -118
121, 422265.465352884, 1165504.63212864, -118
122, 422264.198083678, 1165500.83818231, -118
123, 422201.916751837, 1165525.85888782, -117.983334244951
124, 422233.69105236, 1165515.24550823, -117.98333417212
125, 422265.465352882, 1165504.63212864, -117.983334099288
126, 422258.71961917, 1165590.17594836, -124.999995885434
127, 422236.546867991, 1165523.81065138, -117.999996977516
128, 422232.423783154, 1165511.4515619, -117.9999969971
129, 422233.69105236, 1165515.24550823, -118
130, 421781.257017758, 1165786.59202604, -158
131, 421829.629833479, 1165770.43434368, -158
132, 421878.00264919, 1165754.27666132, -158
133, 421941.551250233, 1165733.04990214, -158
134, 421708.389038468, 1165568.44011202, -158
135, 421739.33690262, 1165500.1156676, -158
136, 421787.709718339, 1165483.95798524, -158
137, 421940.283981699, 1165729.25595782, -158
138, 421828.365281723, 1165766.64852911, -158
139, 421779.989748553, 1165782.79807971, -158
140, 421908.511194363, 1165739.86883069, -158
141, 421876.738096372, 1165750.49084711, -158
142, 422349.907927917, 1165699.1173959, -90.9999940015418
143, 422349.786840004, 1165675.00729132, -90.9999942919843
144, 422158.667589216, 1165507.11505341, -90.9999975077422
145, 422280.152487527, 1165466.53619848, -90.999997235803
146, 421689.4036188, 1165493.07258206, -131.000000641877
147, 421670.433887146, 1165499.40892809, -131.000000685358
148, 421683.377023814, 1165575.62545114, -130.999999688017
149, 421764.516798974, 1165818.54144013, -130.999996257803
150, 421711.89817418, 1165661.01197624, -130.999998482275
151, 421957.45922555, 1165755.36416119, -130.999995800289
152, 421964.155243737, 1165718.65543764, -130.999996199118
153, 421847.449632981, 1165440.28141707, -131.000000279612
154, 421868.790581086, 1165433.15302779, -131.000000230695
155, 422021.482796752, 1165557.6032761, -130.999997772661
156, 421921.513708965, 1165590.99535267, -130.999998001805
157, 421938.224667589, 1165723.09079106, -172
158, 421938.224668821, 1165723.09079341, -191.99999630933
159, 421905.659004128, 1165731.33272925, -157.999996415644
160, 421883.482093119, 1165664.94022513, -164.999997353173
 162 
1, 12, 1, Cavern-B2_C4, 3
2, 79, 12, Cavern-B2_C4, 3
3, 157, 2, Cavern-B2_C3, 3
4, 96, 157, Cavern-B2_C3, 3
5, 3, 81, Cavern-Access, 5
6, 105, 3, Cavern-Access, 5
7, 11, 103, Cavern-B1_C4, 2
8, 4, 11, Cavern-B1_C4, 2
9, 16, 5, Cavern-B1_C3, 2
10, 115, 16, Cavern-B1_C3, 2
11, 6, 98, Cavern-Access, 5
12, 117, 6, Cavern-Access, 5
13, 10, 7, Cavern-TH_C4, 1
14, 125, 10, Cavern-TH_C4, 1
15, 15, 8, Cavern-TH_C3, 1
16, 137, 15, Cavern-TH_C3, 1
17, 9, 10, Shaft, 8
18, 10, 11, Shaft, 8
19, 11, 12, Shaft, 8
20, 12, 13, Shaft, 8
21, 14, 15, Shaft, 8
22, 15, 16, Shaft, 8
23, 16, 157, Shaft, 8
24, 73, 17, Shaft, 9
25, 22, 73, Shaft, 9
26, 18, 22, Shaft, 9
27, 74, 19, AccessTunnel, 4
28, 56, 20, AccessTunnel, 4
29, 56, 21, AccessTunnel, 4
30, 56, 22, AccessTunnel, 4
31, 23, 128, AccessTunnel, 4
32, 24, 23, AccessTunnel, 4
33, 25, 24, AccessTunnel, 4
34, 26, 25, AccessTunnel, 4
35, 27, 26, AccessTunnel, 4
36, 28, 27, AccessTunnel, 4
37, 29, 28, AccessTunnel, 4
38, 30, 29, AccessTunnel, 4
39, 31, 30, AccessTunnel, 4
40, 32, 31, AccessTunnel, 4
41, 33, 32, AccessTunnel, 4
42, 34, 33, AccessTunnel, 4
43, 35, 34, AccessTunnel, 4
44, 36, 35, AccessTunnel, 4
45, 37, 36, AccessTunnel, 4
46, 38, 37, AccessTunnel, 4
47, 39, 38, AccessTunnel, 4
48, 40, 39, AccessTunnel, 4
49, 41, 40, AccessTunnel, 4
50, 42, 41, AccessTunnel, 4
51, 43, 42, AccessTunnel, 4
52, 44, 43, AccessTunnel, 4
53, 45, 44, AccessTunnel, 4
54, 46, 45, AccessTunnel, 4
55, 47, 46, AccessTunnel, 4
56, 48, 47, AccessTunnel, 4
57, 49, 48, AccessTunnel, 4
58, 50, 49, AccessTunnel, 4
59, 57, 50, AccessTunnel, 4
60, 51, 68, AccessTunnel, 4
61, 74, 51, AccessTunnel, 4
62, 52, 144, AccessTunnel, 4
63, 53, 52, AccessTunnel, 4
64, 54, 53, AccessTunnel, 4
65, 55, 54, AccessTunnel, 4
66, 57, 55, AccessTunnel, 4
67, 56, 57, AccessTunnel, 4
68, 58, 140, AccessTunnel, 4
69, 59, 58, AccessTunnel, 4
70, 60, 59, AccessTunnel, 4
71, 61, 60, AccessTunnel, 4
72, 62, 61, AccessTunnel, 4
73, 63, 62, AccessTunnel, 4
74, 64, 63, AccessTunnel, 4
75, 65, 64, AccessTunnel, 4
76, 67, 65, AccessTunnel, 4
77, 66, 67, AccessTunnel, 4
78, 68, 69, AccessTunnel, 4
79, 74, 70, AccessTunnel, 4
80, 72, 155, AccessTunnel, 4
81, 72, 71, AccessTunnel, 4
82, 73, 72, AccessTunnel, 4
83, 73, 74, AccessTunnel, 4
84, 80, 75, Cavern-B2_C4, 3
85, 79, 76, Cavern-B2_C4, 3
86, 80, 77, Cavern-B2_C4, 3
87, 82, 78, Cavern-Access, 5
88, 82, 79, Cavern-Access, 5
89, 82, 80, Cavern-Access, 5
90, 81, 82, Cavern-Access, 5
91, 89, 83, Cavern-B2_C3, 3
92, 93, 84, Cavern-B2_C3, 3
93, 92, 85, Cavern-B2_C3, 3
94, 88, 86, Cavern-B2_C3, 3
95, 88, 87, Cavern-B2_C3, 3
96, 91, 88, Cavern-Access, 5
97, 93, 89, Cavern-Access, 5
98, 91, 89, Cavern-B2_C3, 3
99, 91, 90, Cavern-B2_C3, 3
100, 97, 91, Cavern-Access, 5
101, 97, 93, Cavern-B2_C3, 3
102, 96, 92, Cavern-B2_C3, 3
103, 95, 92, Cavern-Access, 5
104, 95, 93, Cavern-Access, 5
105, 97, 94, Cavern-B2_C3, 3
106, 99, 95, Cavern-Access, 5
107, 99, 96, Cavern-Access, 5
108, 99, 97, Cavern-Access, 5
109, 98, 99, Cavern-Access, 5
110, 103, 100, Cavern-B1_C4, 2
111, 104, 101, Cavern-B1_C4, 2
112, 104, 102, Cavern-B1_C4, 2
113, 105, 103, Cavern-Access, 5
114, 105, 104, Cavern-Access, 5
115, 126, 105, Cavern-Access, 5
116, 108, 106, Cavern-B1_C3, 2
117, 108, 107, Cavern-B1_C3, 2
118, 111, 108, Cavern-Access, 5
119, 111, 109, Cavern-B1_C3, 2
120, 111, 110, Cavern-B1_C3, 2
121, 116, 111, Cavern-Access, 5
122, 116, 112, Cavern-B1_C3, 2
123, 116, 113, Cavern-B1_C3, 2
124, 115, 114, Cavern-B1_C3, 2
125, 117, 115, Cavern-Access, 5
126, 117, 116, Cavern-Access, 5
127, 160, 117, Cavern-Access, 5
128, 119, 118, Cavern-TH_C4, 1
129, 119, 120, Cavern-TH_C4, 1
130, 121, 122, Cavern-TH_C4, 1
131, 124, 123, Cavern-Access, 5
132, 124, 125, Cavern-Access, 5
133, 127, 126, Cavern-Access, 5
134, 129, 127, Cavern-Access, 5
135, 128, 129, Cavern-Access, 5
136, 141, 138, Cavern-Access, 5
137, 139, 130, Cavern-TH_C3, 1
138, 138, 131, Cavern-TH_C3, 1
139, 141, 132, Cavern-TH_C3, 1
140, 137, 133, Cavern-TH_C3, 1
141, 139, 134, Cavern-TH_C3, 1
142, 138, 135, Cavern-TH_C3, 1
143, 141, 136, Cavern-TH_C3, 1
144, 140, 159, Cavern-Access, 5
145, 140, 137, Cavern-Access, 5
146, 138, 139, Cavern-Access, 5
147, 140, 141, Cavern-Access, 5
148, 143, 142, WaterCurtain_C4, 7
149, 145, 143, WaterCurtain_C4, 7
150, 144, 145, WaterCurtain_C4, 7
151, 147, 146, WaterCurtain_C3, 7
152, 148, 147, WaterCurtain_C3, 7
153, 150, 148, WaterCurtain_C3, 7
154, 150, 149, WaterCurtain_C3, 7
155, 156, 150, WaterCurtain_C3, 7
156, 152, 151, WaterCurtain_C3, 7
157, 156, 152, WaterCurtain_C3, 7
158, 154, 153, WaterCurtain_C3, 7
159, 156, 154, WaterCurtain_C3, 7
160, 155, 156, WaterCurtain_C3, 7
161, 157, 158, Shaft, 8
162, 159, 160, Cavern-Access, 5
 3 
1, 17, 9
2, 21, 14
3, 26, 18
