		easting		northing	elev	log Q	log(Q)	(Q)
		421697.5339	1165360.835	-131 	1.371 	1.371 	23.500 
		421698.6828	1165359.872	-134 	1.158 	1.158 	14.400 
		421699.8316	1165358.909	-137 	1.875 	1.875 	75.000 
		421700.9805	1165357.945	-140 	1.398 	1.398 	25.000 
		421702.1294	1165356.982	-143 	1.377 	1.377 	23.800 
		421703.2783	1165356.019	-146 	1.875 	1.875 	75.000 
		421704.4272	1165355.055	-149 	1.875 	1.875 	75.000 
		421705.5377	1165354.124	-152 	1.041 	1.041 	11.000 
		421706.7249	1165353.129	-155 	1.529 	1.529 	33.800 
		421707.8738	1165352.165	-158 	0.949 	0.949 	8.900 
		421709.0227	1165351.202	-161 	1.176 	1.176 	15.000 
		421710.1716	1165350.239	-164 	0.204 	0.204 	1.600 
		421711.3204	1165349.275	-167 	1.188 	1.188 	15.400 
		421712.3927	1165348.376	-170 	1.158 	1.158 	14.400 
		421713.2735	1165347.638	-173 	1.193 	1.193 	15.600 
		421714.116	1165346.931	-175 	1.307 	1.307 	20.300 
		421715.0734	1165346.129	-177 	1.188 	1.188 	15.400 
		421715.8394	1165345.486	-179 	1.875 	1.875 	75.000 
		421716.9499	1165344.555	-182 	1.548 	1.548 	35.300 
		421718.0605	1165343.624	-185 	1.875 	1.875 	75.000 
		421718.903	1165342.917	-187 	1.199 	1.199 	15.800 
		421719.937	1165342.05	-190 	1.566 	1.566 	36.800 
		421721.5072	1165340.734	-194 	1.574 	1.574 	37.500 
		421722.6177	1165339.803	-197 	1.358 	1.358 	22.800 
		421723.4986	1165339.064	-199 	1.548 	1.548 	35.300 
		421724.9155	1165337.876	-203 	0.699 	0.699 	5.000 
		421725.8346	1165337.105	-205 	1.332 	1.332 	21.500 
		421726.4856	1165336.559	-207 	0.857 	0.857 	7.200 
		421727.175	1165335.981	-209 	1.107 	1.107 	12.800 
		421727.826	1165335.436	-211 	0.556 	0.556 	3.600 
		421728.9749	1165334.472	-214 	2.000 	2.000 	100.000 
		422493.3626	1164693.536	-2210 	1.866 	1.866 	73.500 
		421731.8088	1165332.096	-221 	1.352 	1.352 	22.500 
		421732.9577	1165331.133	-224 	1.875 	1.875 	75.000 
		421734.1065	1165330.169	-227 	1.574 	1.574 	37.500 
IBH-05		422241.849	1165711.992	-63 	0.914 	0.914 	8.200 
		422243.1511	1165710.9	-66 	1.522 	1.522 	33.300 
		422244.6829	1165709.616	-70 	2.000 	2.000 	100.000 
		422245.8318	1165708.652	-73 	2.301 	2.301 	200.000 
		422246.9807	1165707.689	-76 	2.301 	2.301 	200.000 
		422258.546	1165697.992	-19 	2.301 	2.301 	200.000 
		422249.2784	1165705.762	-82 	2.000 	2.000 	100.000 
		422250.4273	1165704.799	-85 	1.699 	1.699 	50.000 
		422251.1932	1165704.157	-87 	1.944 	1.944 	88.000 
		422252.3421	1165703.194	-90 	0.929 	0.929 	8.500 
		422253.3761	1165702.327	-93 	2.000 	2.000 	100.000 
		422254.525	1165701.363	-96 	3.000 	3.000 	1000.000 
		422255.6738	1165700.4	-99 	3.000 	3.000 	1000.000 
		422257.3206	1165699.019	-103 	2.301 	2.301 	200.000 
		422258.4695	1165698.056	-106 	3.000 	3.000 	1000.000 
		422259.2737	1165697.381	-108 	3.000 	3.000 	1000.000 
		422260.4225	1165696.418	-111 	3.000 	3.000 	1000.000 
		422261.5714	1165695.455	-114 	3.000 	3.000 	1000.000 
		422262.7203	1165694.491	-117 	3.000 	3.000 	1000.000 
		422263.8692	1165693.528	-120 	3.000 	3.000 	1000.000 
		422264.9032	1165692.661	-123 	1.875 	1.875 	75.000 
		422266.0521	1165691.698	-126 	3.000 	3.000 	1000.000 
		422267.6605	1165690.349	-130 	3.000 	3.000 	1000.000 
		422268.8094	1165689.386	-133 	1.481 	1.481 	30.300 
		422270.3029	1165688.133	-137 	1.522 	1.522 	33.300 
		422270.6093	1165687.877	-138 	2.477 	2.477 	300.000 
		422271.4135	1165687.202	-140 	3.000 	3.000 	1000.000 
		422272.256	1165686.496	-142 	3.000 	3.000 	1000.000 
		422273.4049	1165685.532	-145 	3.000 	3.000 	1000.000 
		422274.5538	1165684.569	-148 	2.000 	2.000 	100.000 
		422275.7026	1165683.606	-151 	1.522 	1.522 	33.300 
		422276.8515	1165682.642	-154 	1.574 	1.574 	37.500 
